Location,Bedroom,Total_Sqft,Bathroom,Price,Price/Sqft
OMBR Layout,2,1085.0,2.0,6400000,5898.62
OMBR Layout,3,1855.0,3.0,14500000,7816.71
OMBR Layout,2,1050.0,2.0,4800000,4571.43
OMBR Layout,3,1730.0,3.0,9300000,5375.72
OMBR Layout,2,1165.0,2.0,8850000,7596.57
OMBR Layout,2,1101.0,2.0,6600000,5994.55
OMBR Layout,4,3400.0,4.0,27500000,8088.24
OMBR Layout,3,1580.0,3.0,7500000,4746.84
Old Airport Road,4,2732.0,4.0,20400000,7467.06
Old Airport Road,3,1875.0,2.0,11000000,5866.67
Old Airport Road,4,3356.0,4.0,25100000,7479.14
Old Airport Road,2,1206.0,2.0,7500000,6218.91
Old Airport Road,4,2774.0,4.0,20700000,7462.15
Old Airport Road,4,2690.0,4.0,19100000,7100.37
Old Airport Road,4,2690.0,4.0,19900000,7397.77
Old Airport Road,2,1655.0,2.0,9765000,5900.3
Old Airport Road,2,1075.0,2.0,6000000,5581.4
Old Airport Road,3,1858.0,2.0,16700000,8988.16
Old Airport Road,2,1150.0,2.0,9000000,7826.09
Old Airport Road,4,2690.0,4.0,19100000,7100.37
Old Airport Road,4,2658.0,5.0,18700000,7035.36
Old Airport Road,2,946.0,2.0,5800000,6131.08
Old Airport Road,4,2774.0,4.0,20800000,7498.2
Old Airport Road,4,2774.0,4.0,20800000,7498.2
Old Airport Road,4,3200.0,4.0,28000000,8750.0
Old Airport Road,4,2690.0,4.0,20100000,7472.12
Old Airport Road,2,1145.0,2.0,7500000,6550.22
Old Airport Road,4,2732.0,4.0,19400000,7101.02
Old Airport Road,4,2658.0,5.0,18900000,7110.61
Old Airport Road,4,2774.0,4.0,19700000,7101.66
Old Airport Road,4,3496.0,4.0,26200000,7494.28
Old Airport Road,4,2774.0,4.0,19700000,7101.66
Old Airport Road,4,2732.0,4.0,20400000,7467.06
Old Airport Road,3,1798.0,3.0,15000000,8342.6
Old Airport Road,4,2774.0,4.0,20800000,7498.2
Old Airport Road,2,1184.0,2.0,7800000,6587.84
Old Airport Road,4,3504.0,4.0,26200000,7477.17
Old Airport Road,2,1055.0,2.0,7500000,7109.0
Old Madras Road,3,1425.0,2.0,9400000,6596.49
Old Madras Road,3,1350.0,3.0,5899000,4369.63
Old Madras Road,2,935.0,2.0,4500000,4812.83
Old Madras Road,3,1720.0,3.0,10000000,5813.95
Old Madras Road,2,1200.0,2.0,7200000,6000.0
Old Madras Road,2,1225.0,2.0,5355000,4371.43
Old Madras Road,2,1100.0,2.0,7000000,6363.64
Old Madras Road,2,1171.0,2.0,7500000,6404.78
Old Madras Road,2,935.0,2.0,4500000,4812.83
Old Madras Road,2,1065.0,2.0,4786000,4493.9
Old Madras Road,4,2010.0,3.0,12500000,6218.91
Old Madras Road,4,2010.0,3.0,11500000,5721.39
Old Madras Road,3,1480.0,2.0,8400000,5675.68
Old Madras Road,2,1210.0,2.0,7400000,6115.7
Old Madras Road,2,1171.0,2.0,7200000,6148.59
Old Madras Road,3,1480.0,3.0,9500000,6418.92
Old Madras Road,3,1425.0,2.0,7431000,5214.74
Old Madras Road,2,1210.0,2.0,8000000,6611.57
Old Madras Road,3,1859.0,3.0,12100000,6508.88
Old Madras Road,4,4000.0,4.0,22500000,5625.0
Old Madras Road,4,3900.0,4.0,17500000,4487.18
Old Madras Road,3,2300.0,3.0,14200000,6173.91
Old Madras Road,2,1210.0,2.0,8000000,6611.57
Old Madras Road,2,1210.0,2.0,7700000,6363.64
Old Madras Road,2,1330.0,2.0,7400000,5563.91
Old Madras Road,3,1720.0,3.0,10600000,6162.79
Old Madras Road,3,2990.0,3.0,17000000,5685.62
Old Madras Road,3,1530.0,3.0,7634000,4989.54
Old Madras Road,2,1171.0,2.0,7300000,6233.99
Old Madras Road,3,1630.0,3.0,11000000,6748.47
Old Madras Road,2,1165.0,2.0,5200000,4463.52
Old Madras Road,2,2640.0,2.0,17000000,6439.39
Old Madras Road,2,1165.0,2.0,5142000,4413.73
Others,3,2770.0,4.0,29000000,10469.31
Others,2,1100.0,2.0,4800000,4363.64
Others,3,1250.0,3.0,5600000,4480.0
Others,2,869.0,2.0,3600000,4142.69
Others,2,1270.0,2.0,5000000,3937.01
Others,2,1500.0,2.0,18500000,12333.33
Others,2,840.0,2.0,4500000,5357.14
Others,3,4395.0,3.0,24000000,5460.75
Others,3,2511.0,3.0,20500000,8164.08
Others,3,1660.0,2.0,10500000,6325.3
Others,3,1450.0,2.0,7000000,4827.59
Others,2,1200.0,2.0,6500000,5416.67
Others,3,1200.0,3.0,9000000,7500.0
Others,2,1007.0,2.0,4300000,4270.11
Others,2,1200.0,2.0,5000000,4166.67
Others,2,966.0,2.0,4990000,5165.63
Others,2,782.0,2.0,5568000,7120.2
Others,3,1800.0,3.0,12000000,6666.67
Others,3,1413.0,2.0,7500000,5307.86
Others,2,945.0,2.0,5400000,5714.29
Others,3,1870.0,3.0,11000000,5882.35
Others,3,1260.0,2.0,8505000,6750.0
Others,3,1612.0,3.0,4674000,2899.5
Others,3,2795.0,4.0,23500000,8407.87
Others,3,1350.0,2.0,4800000,3555.56
Others,3,1904.0,3.0,15000000,7878.15
Others,3,2000.0,3.0,17500000,8750.0
Others,3,1425.0,2.0,7500000,5263.16
Others,3,1470.0,2.0,7000000,4761.9
Others,3,1500.0,3.0,10000000,6666.67
Others,2,1340.0,2.0,5570000,4156.72
Others,3,1783.0,3.0,11500000,6449.8
Others,3,912.0,2.0,7000000,7675.44
Others,2,1207.0,2.0,4350000,3603.98
Others,3,1798.0,3.0,8900000,4949.94
Others,3,1580.0,3.0,10000000,6329.11
Others,3,1415.0,3.0,7800000,5512.37
Others,4,2000.0,4.0,7550000,3775.0
Others,3,2405.0,4.0,26000000,10810.81
Others,2,1500.0,2.0,11500000,7666.67
Others,2,1148.0,2.0,6000000,5226.48
Others,2,1110.0,2.0,5500000,4954.95
Others,3,1500.0,2.0,6500000,4333.33
Others,2,1080.0,2.0,3900000,3611.11
Others,2,1060.0,2.0,6000000,5660.38
Others,8,2600.0,8.0,18000000,6923.08
Others,3,1644.0,3.0,8400000,5109.49
Others,2,1285.0,2.0,7250000,5642.02
Others,3,4050.0,3.0,28000000,6913.58
Others,2,1060.0,2.0,5500000,5188.68
Others,2,900.0,2.0,2250000,2500.0
Others,2,1280.0,2.0,6900000,5390.62
Others,3,3045.0,3.0,17000000,5582.92
Others,3,1464.0,3.0,4600000,3142.08
Others,2,700.0,1.0,2600000,3714.29
Others,2,900.0,2.0,11000000,12222.22
Others,4,4111.0,4.0,25000000,6081.25
Others,2,1084.0,2.0,5000000,4612.55
Others,2,950.0,2.0,4700000,4947.37
Others,4,2000.0,4.0,12000000,6000.0
Others,3,1560.0,3.0,11500000,7371.79
Others,2,850.0,2.0,2700000,3176.47
Others,2,1113.0,2.0,5100000,4582.21
Others,4,1200.0,4.0,16500000,13750.0
Others,2,1200.0,2.0,5500000,4583.33
Others,3,1645.0,3.0,9500000,5775.08
Others,2,1200.0,2.0,7900000,6583.33
Others,2,1230.0,2.0,4800000,3902.44
Others,3,1350.0,2.0,14000000,10370.37
Others,3,1800.0,3.0,15000000,8333.33
Others,3,1592.0,3.0,7500000,4711.06
Others,3,1762.0,3.0,12500000,7094.21
Others,2,950.0,2.0,5000000,5263.16
Others,3,1200.0,3.0,9000000,7500.0
Others,3,2023.71,3.0,27500000,13588.9
Others,3,1629.0,3.0,7900000,4849.6
Others,2,1460.0,2.0,5800000,3972.6
Others,2,1185.0,2.0,3800000,3206.75
Others,3,1760.0,3.0,8800000,5000.0
Others,2,1069.0,2.0,5500000,5145.0
Others,3,2150.0,4.0,24000000,11162.79
Others,3,1450.0,3.0,5500000,3793.1
Others,3,1630.0,3.0,6829000,4189.57
Others,4,3309.0,4.0,32500000,9821.7
Others,11,5000.0,9.0,36000000,7200.0
Others,2,850.0,2.0,3000000,3529.41
Others,2,1150.0,2.0,12600000,10956.52
Others,2,1200.0,2.0,6200000,5166.67
Others,4,4800.0,4.0,23500000,4895.83
Others,2,1200.0,2.0,7400000,6166.67
Others,3,1464.0,3.0,5600000,3825.14
Others,4,2000.0,4.0,9900000,4950.0
Others,3,1753.0,3.0,12000000,6845.41
Others,2,1000.0,2.0,5300000,5300.0
Others,2,720.0,2.0,4500000,6250.0
Others,3,1300.0,3.0,5800000,4461.54
Others,2,1115.0,2.0,4000000,3587.44
Others,4,1200.0,3.0,16500000,13750.0
Others,1,700.0,1.0,4100000,5857.14
Others,4,1600.0,4.0,8000000,5000.0
Others,3,1595.0,3.0,11500000,7210.03
Others,2,1353.0,2.0,11000000,8130.08
Others,1,1200.0,2.0,8500000,7083.33
Others,2,1028.0,2.0,4550000,4426.07
Others,3,1385.0,2.0,4848000,3500.36
Others,3,1325.0,2.0,9000000,6792.45
Others,3,1600.0,2.0,5000000,3125.0
Others,2,1800.0,1.0,8000000,4444.44
Others,2,1056.0,2.0,8000000,7575.76
Others,2,1080.0,2.0,5000000,4629.63
Others,2,1160.0,2.0,5500000,4741.38
Others,3,1544.0,3.0,12000000,7772.02
Others,2,1200.0,2.0,6500000,5416.67
Others,1,540.0,1.0,3600000,6666.67
Others,3,1578.0,3.0,18000000,11406.84
Others,2,1180.0,2.0,4200000,3559.32
Others,2,1600.0,2.0,11500000,7187.5
Others,1,416.0,1.0,1850000,4447.12
Others,2,1260.0,2.0,4500000,3571.43
Others,3,1630.0,3.0,8500000,5214.72
Others,1,834.0,1.0,6000000,7194.24
Others,3,1125.0,4.0,7000000,6222.22
Others,4,3000.0,5.0,26000000,8666.67
Others,6,2160.0,5.0,25000000,11574.07
Others,3,1375.0,3.0,7000000,5090.91
Others,1,469.0,1.0,2500000,5330.49
Others,6,3600.0,4.0,16000000,4444.44
Others,2,1160.0,2.0,5220000,4500.0
Others,3,1220.0,2.0,3522999,2887.7
Others,3,1641.0,3.0,6600000,4021.94
Others,2,1630.0,2.0,20000000,12269.94
Others,3,2072.0,3.0,10800000,5212.36
Others,3,1200.0,2.0,7000000,5833.33
Others,3,1350.0,3.0,7700000,5703.7
Others,4,4046.0,4.0,44500000,10998.52
Others,3,1180.0,2.0,7834000,6638.98
Others,2,1355.0,2.0,11500000,8487.08
Others,1,600.0,1.0,5000000,8333.33
Others,3,1875.0,3.0,16500000,8800.0
Others,2,600.0,2.0,5500000,9166.67
Others,3,2300.0,3.0,12000000,5217.39
Others,2,1240.0,2.0,6000000,4838.71
Others,3,1750.0,3.0,12000000,6857.14
Others,2,1230.0,2.0,4348000,3534.96
Others,2,950.0,2.0,4400000,4631.58
Others,3,1092.0,2.0,9850000,9020.15
Others,2,1045.0,2.0,4500000,4306.22
Others,3,1570.0,3.0,6200000,3949.04
Others,3,1325.0,3.0,5700000,4301.89
Others,2,1202.0,2.0,4800000,3993.34
Others,2,1200.0,2.0,6250000,5208.33
Others,1,425.0,1.0,2003000,4712.94
Others,2,1100.0,2.0,4800000,4363.64
Others,1,600.0,1.0,6000000,10000.0
Others,2,1468.0,2.0,14000000,9536.78
Others,4,4300.0,5.0,55000000,12790.7
Others,3,1750.0,3.0,8500000,4857.14
Others,2,775.0,2.0,5500000,7096.77
Others,2,1105.0,2.0,5800000,5248.87
Others,3,1602.0,2.0,7500000,4681.65
Others,3,1352.0,3.0,13500000,9985.21
Others,3,1780.0,3.0,8483000,4765.73
Others,4,1200.0,3.0,9500000,7916.67
Others,3,1976.0,3.0,18400000,9311.74
Others,4,5500.0,4.0,60000000,10909.09
Others,3,1200.0,3.0,9500000,7916.67
Others,7,2500.0,6.0,11500000,4600.0
Others,2,823.0,2.0,2800000,3402.19
Others,2,1180.0,2.0,6900000,5847.46
Others,1,686.0,1.0,1700000,2478.13
Others,4,1500.0,4.0,18000000,12000.0
Others,3,2400.0,2.0,8000000,3333.33
Others,2,1282.0,2.0,8700000,6786.27
Others,3,1611.0,2.0,6444000,4000.0
Others,3,1500.0,2.0,9500000,6333.33
Others,2,1300.0,1.0,11500000,8846.15
Others,1,530.0,1.0,2000000,3773.58
Others,2,1350.0,2.0,8000000,5925.93
Others,2,900.0,2.0,2700000,3000.0
Others,8,2400.0,6.0,12500000,5208.33
Others,2,1225.0,2.0,5300000,4326.53
Others,2,1141.0,2.0,6200000,5433.83
Others,7,4100.0,7.0,14000000,3414.63
Others,2,1175.0,2.0,4827000,4108.09
Others,1,950.0,1.0,4000000,4210.53
Others,5,4200.0,5.0,22500000,5357.14
Others,3,1800.0,3.0,9000000,5000.0
Others,5,1600.0,4.0,12500000,7812.5
Others,3,1563.0,3.0,5200000,3326.94
Others,2,1405.0,2.0,7000000,4982.21
Others,3,1480.0,3.0,9000000,6081.08
Others,3,1600.0,3.0,9000000,5625.0
Others,4,1200.0,4.0,13500000,11250.0
Others,3,1500.0,3.0,11500000,7666.67
Others,3,1824.0,3.0,12500000,6853.07
Others,1,750.0,1.0,5625000,7500.0
Others,2,1060.0,2.0,4200000,3962.26
Others,3,1500.0,3.0,6200000,4133.33
Others,2,1339.0,2.0,5500000,4107.54
Others,3,1600.0,3.0,7500000,4687.5
Others,2,1225.0,2.0,5511000,4498.78
Others,2,1000.0,2.0,5000000,5000.0
Others,4,6000.0,5.0,40000000,6666.67
Others,3,2400.0,3.0,17000000,7083.33
Others,2,1480.0,2.0,6500000,4391.89
Others,3,1500.0,2.0,9800000,6533.33
Others,3,3095.0,3.0,35000000,11308.56
Others,2,910.0,2.0,3050000,3351.65
Others,1,1200.0,1.0,2800000,2333.33
Others,3,1500.0,3.0,10000000,6666.67
Others,2,1133.0,2.0,5500000,4854.37
Others,5,1560.0,5.0,14500000,9294.87
Others,5,2900.0,5.0,9000000,3103.45
Others,3,1560.0,3.0,18800000,12051.28
Others,4,14000.0,3.0,80000000,5714.29
Others,1,485.0,1.0,1500000,3092.78
Others,3,1384.0,3.0,6228000,4500.0
Others,3,1508.0,3.0,7025000,4658.49
Others,4,2150.0,4.0,8000000,3720.93
Others,3,1600.0,3.0,5200000,3250.0
Others,2,1250.0,2.0,6200000,4960.0
Others,3,1200.0,3.0,13000000,10833.33
Others,2,1050.0,2.0,6700000,6380.95
Others,3,1596.0,3.0,10500000,6578.95
Others,3,1800.0,3.0,8000000,4444.44
Others,2,1395.0,2.0,6359000,4558.42
Others,3,1200.0,3.0,8500000,7083.33
Others,2,1132.0,2.0,6700000,5918.73
Others,2,1262.0,2.0,6300000,4992.08
Others,3,1515.0,3.0,8800000,5808.58
Others,3,1655.0,3.0,8606000,5200.0
Others,7,5000.0,7.0,29900000,5980.0
Others,2,1380.0,2.0,8000000,5797.1
Others,3,1450.0,3.0,6500000,4482.76
Others,2,1200.0,2.0,5400000,4500.0
Others,4,4346.0,5.0,50000000,11504.83
Others,2,1178.0,2.0,4700000,3989.81
Others,3,2200.0,3.0,18700000,8500.0
Others,3,3329.0,3.0,33000000,9912.89
Others,4,3600.0,4.0,30000000,8333.33
Others,4,3500.0,3.0,45000000,12857.14
Others,3,1595.0,3.0,7600000,4764.89
Others,2,1093.0,2.0,6500000,5946.94
Others,2,1367.0,2.0,6200000,4535.48
Others,3,1535.0,3.0,9500000,6188.93
Others,2,1015.0,2.0,4500000,4433.5
Others,2,1100.0,2.0,6270000,5700.0
Others,2,930.0,2.0,4500000,4838.71
Others,3,1650.0,2.0,8000000,4848.48
Others,3,2197.0,4.0,28000000,12744.65
Others,3,1240.0,2.0,4600000,3709.68
Others,4,1600.0,3.0,17200000,10750.0
Others,3,1450.0,2.0,8500000,5862.07
Others,4,2000.0,3.0,16600000,8300.0
Others,2,700.0,2.0,2700000,3857.14
Others,2,1050.0,2.0,4500000,4285.71
Others,3,1250.0,3.0,3950000,3160.0
Others,3,1756.0,3.0,10000000,5694.76
Others,3,1532.0,3.0,9200000,6005.22
Others,3,1650.0,3.0,11000000,6666.67
Others,2,1200.0,2.0,6600000,5500.0
Others,2,1180.0,2.0,4800000,4067.8
Others,3,1525.0,2.0,12200000,8000.0
Others,3,1435.0,3.0,7000000,4878.05
Others,3,1560.0,2.0,6600000,4230.77
Others,2,1070.0,2.0,4200000,3925.23
Others,4,2400.0,3.0,20000000,8333.33
Others,2,1000.0,2.0,13000000,13000.0
Others,2,1300.0,2.0,6000000,4615.38
Others,2,3040.0,1.0,18000000,5921.05
Others,3,1310.0,2.0,5000000,3816.79
Others,3,1390.0,3.0,12000000,8633.09
Others,4,1200.0,4.0,7200000,6000.0
Others,2,1135.0,2.0,6800000,5991.19
Others,2,900.0,2.0,5500000,6111.11
Others,3,1378.0,2.0,4233000,3071.84
Others,2,1210.0,2.0,6200000,5123.97
Others,3,1464.0,3.0,5600000,3825.14
Others,3,2500.0,3.0,25000000,10000.0
Others,3,1600.0,3.0,8000000,5000.0
Others,3,1250.0,3.0,3950000,3160.0
Others,2,1100.0,2.0,5000000,4545.45
Others,2,1269.72,2.0,6800000,5355.51
Others,3,1168.0,3.0,7000000,5993.15
Others,2,1552.0,2.0,5100000,3286.08
Others,4,2100.0,4.0,15500000,7380.95
Others,2,1300.0,2.0,6500000,5000.0
Others,3,1515.0,3.0,9393000,6200.0
Others,4,2400.0,5.0,8500000,3541.67
Others,2,1243.0,2.0,5800000,4666.13
Others,3,1616.0,3.0,7500000,4641.09
Others,5,1800.0,6.0,4450000,2472.22
Others,6,2700.0,4.0,21400000,7925.93
Others,3,2000.0,3.0,21000000,10500.0
Others,5,2400.0,4.0,30000000,12500.0
Others,3,1760.0,3.0,17600000,10000.0
Others,1,595.0,1.0,4200000,7058.82
Others,2,1410.0,2.0,6700000,4751.77
Others,2,1090.0,2.0,3148000,2888.07
Others,2,1254.0,2.0,5300000,4226.48
Others,7,2800.0,7.0,12500000,4464.29
Others,2,1170.0,2.0,8600000,7350.43
Others,4,2200.0,4.0,23500000,10681.82
Others,2,1000.0,2.0,5000000,5000.0
Others,2,920.0,2.0,3500000,3804.35
Others,4,2400.0,3.0,14200000,5916.67
Others,3,1464.0,3.0,5600000,3825.14
Others,2,1280.0,2.0,4000000,3125.0
Others,3,2000.0,3.0,8500000,4250.0
Others,3,1650.0,3.0,17500000,10606.06
Others,2,840.0,2.0,2700000,3214.29
Others,3,1670.0,3.0,9186000,5500.6
Others,2,1242.0,2.0,3970000,3196.46
Others,3,1690.0,2.0,5500000,3254.44
Others,3,1488.0,3.0,5700000,3830.65
Others,3,1250.0,2.0,8000000,6400.0
Others,3,1650.0,4.0,16000000,9696.97
Others,2,800.0,2.0,5000000,6250.0
Others,2,1225.0,2.0,15000000,12244.9
Others,2,1260.0,2.0,5800000,4603.17
Others,4,3675.0,4.0,36700000,9986.39
Others,2,1200.0,2.0,15000000,12500.0
Others,2,1250.0,2.0,6500000,5200.0
Others,2,1225.0,2.0,4800000,3918.37
Others,2,1350.0,2.0,8000000,5925.93
Others,3,2000.0,3.0,10000000,5000.0
Others,3,1614.0,3.0,11000000,6815.37
Others,2,1188.0,2.0,7300000,6144.78
Others,3,1480.0,3.0,9000000,6081.08
Others,2,680.0,2.0,4200000,6176.47
Others,2,2400.0,2.0,9500000,3958.33
Others,2,955.0,2.0,5355000,5607.33
Others,2,1115.0,2.0,5687000,5100.45
Others,3,2479.13,3.0,21500000,8672.4
Others,2,1100.0,2.0,10600000,9636.36
Others,3,1690.0,3.0,7500000,4437.87
Others,2,1068.0,2.0,4004999,3750.0
Others,3,1925.0,3.0,12000000,6233.77
Others,1,650.0,1.0,2600000,4000.0
Others,3,1410.0,2.0,4512000,3200.0
Others,3,2000.0,3.0,20700000,10350.0
Others,2,1050.0,2.0,11000000,10476.19
Others,3,1130.0,3.0,3800000,3362.83
Others,2,900.0,2.0,4500000,5000.0
Others,3,1550.0,2.0,7000000,4516.13
Others,2,916.0,2.0,4200000,4585.15
Others,3,1358.0,3.0,5000000,3681.89
Others,3,1936.0,2.0,5421000,2800.1
Others,3,1685.0,2.0,11000000,6528.19
Others,2,850.0,2.0,3300000,3882.35
Others,3,1550.0,3.0,11000000,7096.77
Others,1,500.0,1.0,2000000,4000.0
Others,2,1146.0,2.0,3850000,3359.51
Others,3,3155.0,4.0,37000000,11727.42
Others,3,1765.0,3.0,10500000,5949.01
Others,2,1265.0,2.0,7000000,5533.6
Others,2,1012.0,2.0,5900000,5830.04
Others,3,2045.0,4.0,15400000,7530.56
Others,6,2400.0,4.0,28000000,11666.67
Others,1,581.91,2.0,2500000,4296.2
Others,3,1158.0,2.0,8500000,7340.24
Others,2,1210.0,2.0,6000000,4958.68
Others,2,1100.0,2.0,5500000,5000.0
Others,4,4750.0,5.0,60000000,12631.58
Others,2,1350.0,2.0,18500000,13703.7
Others,2,824.0,2.0,6000000,7281.55
Others,3,1340.0,2.0,10000000,7462.69
Others,3,1620.0,2.0,11000000,6790.12
Others,3,1533.0,3.0,11500000,7501.63
Others,3,1560.0,3.0,8500000,5448.72
Others,3,1375.0,2.0,4806000,3495.27
Others,1,750.0,1.0,2500000,3333.33
Others,3,1375.0,2.0,8500000,6181.82
Others,2,1095.0,2.0,4000000,3652.97
Others,3,1440.0,2.0,6033000,4189.58
Others,2,1200.0,2.0,4950000,4125.0
Others,2,975.0,2.0,4300000,4410.26
Others,5,2800.0,4.0,20000000,7142.86
Others,2,900.0,2.0,4200000,4666.67
Others,3,1500.0,3.0,8800000,5866.67
Others,2,1010.0,2.0,4600000,4554.46
Others,2,1140.0,2.0,7600000,6666.67
Others,2,1198.0,2.0,8400000,7011.69
Others,4,4000.0,4.0,52000000,13000.0
Others,4,1470.0,4.0,3450000,2346.94
Others,2,1370.0,2.0,7500000,5474.45
Others,2,1316.0,2.0,5550000,4217.33
Others,6,2400.0,7.0,11000000,4583.33
Others,2,1000.0,1.0,5500000,5500.0
Others,2,1200.0,2.0,12500000,10416.67
Others,2,1200.0,2.0,5000000,4166.67
Others,2,1313.0,2.0,5827000,4437.93
Others,2,936.0,2.0,4200000,4487.18
Others,1,1050.0,1.0,7000000,6666.67
Others,3,1200.0,2.0,8000000,6666.67
Others,3,1464.0,3.0,5600000,3825.14
Others,2,1256.0,2.0,6000000,4777.07
Others,2,1020.0,2.0,3700000,3627.45
Others,2,830.0,2.0,3400000,4096.39
Others,2,1210.0,2.0,4000000,3305.79
Others,2,1520.0,2.0,6200000,4078.95
Others,3,2300.0,3.0,8000000,3478.26
Others,1,400.0,1.0,1400000,3500.0
Others,2,946.0,2.0,3800000,4016.91
Others,5,1575.0,4.0,15000000,9523.81
Others,2,860.0,1.0,4300000,5000.0
Others,4,4800.0,5.0,62900000,13104.17
Others,2,1200.0,2.0,7000000,5833.33
Others,3,1700.0,3.0,8000000,4705.88
Others,5,6040.0,4.0,17000000,2814.57
Others,2,1300.0,2.0,7900000,6076.92
Others,2,1311.0,2.0,4800000,3661.33
Others,4,3500.0,4.0,35000000,10000.0
Others,3,1400.0,2.0,5500000,3928.57
Others,3,1000.0,2.0,11000000,11000.0
Others,3,1942.0,3.0,10200000,5252.32
Others,2,1000.0,2.0,5300000,5300.0
Others,2,950.0,2.0,4500000,4736.84
Others,2,1022.0,2.0,5200000,5088.06
Others,4,2000.0,3.0,2500000,1250.0
Others,2,990.0,2.0,4455000,4500.0
Others,3,2400.0,3.0,26000000,10833.33
Others,3,1533.0,3.0,8500000,5544.68
Others,3,1475.0,3.0,7000000,4745.76
Others,2,1135.0,2.0,5500000,4845.81
Others,2,1452.55,2.0,11000000,7572.89
Others,3,2357.0,3.0,15100000,6406.45
Others,2,1170.0,2.0,10500000,8974.36
Others,3,1411.0,3.0,9172000,6500.35
Others,2,1200.0,3.0,4400000,3666.67
Others,3,3095.0,3.0,37500000,12116.32
Others,2,1350.0,2.0,6750000,5000.0
Others,3,1100.0,3.0,7800000,7090.91
Others,2,1240.0,2.0,4379000,3531.45
Others,4,3600.0,4.0,36500000,10138.89
Others,2,1175.0,2.0,4827000,4108.09
Others,4,4000.0,4.0,17000000,4250.0
Others,3,1945.0,3.0,12000000,6169.67
Others,3,1465.0,2.0,7472000,5100.34
Others,3,1650.0,3.0,16500000,10000.0
Others,3,1550.0,2.0,15000000,9677.42
Others,3,1360.0,2.0,5927000,4358.09
Others,3,1150.0,2.0,7500000,6521.74
Others,3,1200.0,3.0,7400000,6166.67
Others,3,1229.0,3.0,8603000,7000.0
Others,2,1030.0,2.0,6100000,5922.33
Others,1,600.0,1.0,3200000,5333.33
Others,2,1165.0,2.0,13500000,11587.98
Others,2,1107.0,2.0,3300000,2981.03
Others,3,1520.0,3.0,8000000,5263.16
Others,4,3000.0,4.0,24000000,8000.0
Others,2,1050.0,2.0,3800000,3619.05
Others,2,1315.0,2.0,9000000,6844.11
Others,2,1210.0,2.0,7200000,5950.41
Others,3,1215.0,3.0,4220000,3473.25
Others,3,1445.0,3.0,6400000,4429.07
Others,2,1170.0,2.0,6800000,5811.97
Others,2,1600.0,2.0,11000000,6875.0
Others,2,955.0,1.0,3401000,3561.26
Others,3,1370.0,2.0,7500000,5474.45
Others,2,1187.0,2.0,4500000,3791.07
Others,2,1100.0,2.0,3845000,3495.45
Others,3,1700.0,3.0,9700000,5705.88
Others,3,1900.0,3.0,16000000,8421.05
Others,3,1360.0,3.0,5500000,4044.12
Others,2,1100.0,2.0,7500000,6818.18
Others,3,1929.0,3.0,11500000,5961.64
Others,4,3161.0,4.0,21400000,6770.01
Others,2,1020.0,2.0,4000000,3921.57
Others,3,3515.0,3.0,42000000,11948.79
Others,2,1051.0,2.0,3300000,3139.87
Others,2,1100.0,2.0,7000000,6363.64
Others,3,1455.0,2.0,5600000,3848.8
Others,4,4200.0,4.0,25500000,6071.43
Others,2,1200.0,2.0,5500000,4583.33
Others,1,700.0,1.0,4100000,5857.14
Others,3,1300.0,2.0,4900000,3769.23
Others,2,1400.0,2.0,6700000,4785.71
Others,2,1200.0,2.0,5300000,4416.67
Others,3,1535.0,3.0,5500000,3583.06
Others,3,3000.0,3.0,25000000,8333.33
Others,2,1100.0,2.0,6100000,5545.45
Others,1,1260.0,1.0,4100000,3253.97
Others,1,1500.0,1.0,3750000,2500.0
Others,1,600.0,1.0,1700000,2833.33
Others,3,1360.0,2.0,6500000,4779.41
Others,2,1165.0,2.0,7500000,6437.77
Others,3,1272.0,4.0,7500000,5896.23
Others,2,965.0,2.0,4500000,4663.21
Others,5,1600.0,5.0,14000000,8750.0
Others,2,780.0,2.0,2500000,3205.13
Others,3,1000.0,2.0,6500000,6500.0
Others,2,1121.0,2.0,4372000,3900.09
Others,3,2400.0,4.0,32500000,13541.67
Others,2,1463.0,1.0,14200000,9706.08
Others,3,1306.0,2.0,5800000,4441.04
Others,3,2401.0,3.0,18500000,7705.12
Others,3,1875.0,2.0,23500000,12533.33
Others,2,1225.0,2.0,4700000,3836.73
Others,1,890.0,1.0,7500000,8426.97
Others,2,1110.0,2.0,5100000,4594.59
Others,2,1300.0,2.0,5400000,4153.85
Others,3,2400.0,3.0,29000000,12083.33
Others,2,960.0,2.0,3200000,3333.33
Others,3,1690.0,3.0,10000000,5917.16
Others,2,799.0,2.0,3800000,4755.94
Others,3,1355.0,3.0,6100000,4501.85
Others,2,1350.0,2.0,9000000,6666.67
Others,3,1460.0,3.0,8800000,6027.4
Others,3,1685.0,3.0,9500000,5637.98
Others,1,800.0,1.0,5200000,6500.0
Others,4,4000.0,5.0,28000000,7000.0
Others,2,1100.0,2.0,5300000,4818.18
Others,2,792.0,2.0,7000000,8838.38
Others,5,2000.0,4.0,10300000,5150.0
Others,5,2400.0,5.0,23500000,9791.67
Others,3,2100.0,3.0,7500000,3571.43
Others,3,1215.0,2.0,4650000,3827.16
Others,1,461.82,1.0,3170000,6864.15
Others,3,1500.0,2.0,8500000,5666.67
Others,2,1065.0,2.0,5000000,4694.84
Others,2,1205.0,2.0,4218000,3500.41
Others,2,1260.0,2.0,7500000,5952.38
Others,2,1199.0,2.0,5000000,4170.14
